Temperatura Servicio,vajilla,descripcion,maridaje,graduacion,lupulo_afrutado_citrico,lupulo_floral_herbal,amargor,color,maltoso,licoroso,afrutado,especias,acidez
4-6º,weizen-weissbier,"Cerveza de color amarillo claro y brillante, con una espuma blanca intensa, cremosa y persistente en el vaso. Su aroma frutal a plátano, procedente de su fermentación lenta a baja temperatura, perdura el consumo final mezclándose con el ligero sabor dulce de la malta Pilsen y su amargor suave.","Carne blanca con pimientos y/o quesos magros, encurtidos, escabeches y verduras.",5,,0.7,2.2,0.4,0.5,1,1.6,,
4-6º,weizen-weissbier,"Cerveza de color amarillo claro y brillante, con una espuma blanca intensa, cremosa y persistente en el vaso. Su aroma frutal a plátano, procedente de su fermentación lenta a baja temperatura, perdura el consumo final mezclándose con el ligero sabor dulce de la malta Pilsen y su amargor suave.","Carne blanca con pimientos y/o quesos magros, encurtidos, escabeches y verduras.",5,,0.7,2.2,0.4,0.5,1,1.6,,
4-6º,tulip,"De carácter malagueño, una cerveza refrescante y equilibrada en cuerpo y aroma, ideal para tomar en cualquier momento del día.","Comidas especiadas o picosas, quesos grasos y pizza.",5.4,,0.3,2.3,0.5,0.8,,,,
4-6º,tulip,"De carácter malagueño, una cerveza refrescante y equilibrada en cuerpo y aroma, ideal para tomar en cualquier momento del día.","Comidas especiadas o picosas, quesos grasos y pizza.",5.4,,0.3,2.3,0.5,0.8,,,,
4-6º,tulip,"De carácter malagueño, una cerveza refrescante y equilibrada en cuerpo y aroma, ideal para tomar en cualquier momento del día.","Comidas especiadas o picosas, quesos grasos y pizza.",5.4,,0.3,2.3,0.5,0.8,,,,
4-6º,tulip,"De carácter malagueño, una cerveza refrescante y equilibrada en cuerpo y aroma, ideal para tomar en cualquier momento del día.","Comidas especiadas o picosas, quesos grasos y pizza.",5.4,,0.3,2.3,0.5,0.8,,,,
4-6º,tulip,"De carácter malagueño, una cerveza refrescante y equilibrada en cuerpo y aroma, ideal para tomar en cualquier momento del día.","Comidas especiadas o picosas, quesos grasos y pizza.",5.4,,0.3,2.3,0.5,0.8,,,,
4-6º,tulip,"De carácter malagueño, una cerveza refrescante y equilibrada en cuerpo y aroma, ideal para tomar en cualquier momento del día.","Comidas especiadas o picosas, quesos grasos y pizza.",5.4,,0.3,2.3,0.5,0.8,,,,
6-8º,pint,"Cerveza muy aromática, rubia y ligera. Su fermentación en altas temperaturas le otorgan un inconfundible sabor y aroma a frutas, con un amargor refrescante y floral.","Carnes ligeras, pesacados y mariscos.",5,,0.3,2.2,0.8,1.4,1.5,0.8,,
4-6º,tulip,"Suave, refrescante, de cuerpo ligero, turbia y espuma blanca clara y consistente. Presenta aroma a especias y sabor ligeramente ácido.","Ensaladas, cocina oriental y ceviche peruano.",,,,1.4,0.5,2,,0.4,,
4-6º,tulip,"Suave, refrescante, de cuerpo ligero, turbia y espuma blanca clara y consistente. Presenta aroma a especias y sabor ligeramente ácido.","Ensaladas, cocina oriental y ceviche peruano.",,,,1.4,0.5,2,,0.4,,
4-6º,tulip,"Suave, refrescante, de cuerpo ligero, turbia y espuma blanca clara y consistente. Presenta aroma a especias y sabor ligeramente ácido.","Ensaladas, cocina oriental y ceviche peruano.",,,,1.4,0.5,2,,0.4,,
4-6º,tulip,"Suave, refrescante, de cuerpo ligero, turbia y espuma blanca clara y consistente. Presenta aroma a especias y sabor ligeramente ácido.","Ensaladas, cocina oriental y ceviche peruano.",,,,1.4,0.5,2,,0.4,,
4-6º,tulip,"Suave, refrescante, de cuerpo ligero, turbia y espuma blanca clara y consistente. Presenta aroma a especias y sabor ligeramente ácido.","Ensaladas, cocina oriental y ceviche peruano.",,,,1.4,0.5,2,,0.4,,
4-6º,tulip,"Suave, refrescante, de cuerpo ligero, turbia y espuma blanca clara y consistente. Presenta aroma a especias y sabor ligeramente ácido.","Ensaladas, cocina oriental y ceviche peruano.",,,,1.4,0.5,2,,0.4,,
4-6º,tulip,"Suave, refrescante, de cuerpo ligero, turbia y espuma blanca clara y consistente. Presenta aroma a especias y sabor ligeramente ácido.","Ensaladas, cocina oriental y ceviche peruano.",,,,1.4,0.5,2,,0.4,,
4-6º,tulip,"Suave, refrescante, de cuerpo ligero, turbia y espuma blanca clara y consistente. Presenta aroma a especias y sabor ligeramente ácido.","Ensaladas, cocina oriental y ceviche peruano.",,,,1.4,0.5,2,,0.4,,
4-6º,tulip,"Suave, refrescante, de cuerpo ligero, turbia y espuma blanca clara y consistente. Presenta aroma a especias y sabor ligeramente ácido.","Ensaladas, cocina oriental y ceviche peruano.",,,,1.4,0.5,2,,0.4,,
4-6º,tulip,"Suave, refrescante, de cuerpo ligero, turbia y espuma blanca clara y consistente. Presenta aroma a especias y sabor ligeramente ácido.","Ensaladas, cocina oriental y ceviche peruano.",,,,1.4,0.5,2,,0.4,,
4-6º,tulip,"Suave, refrescante, de cuerpo ligero, turbia y espuma blanca clara y consistente. Presenta aroma a especias y sabor ligeramente ácido.","Ensaladas, cocina oriental y ceviche peruano.",,,,1.4,0.5,2,,0.4,,
4-6º,tulip,"Suave, refrescante, de cuerpo ligero, turbia y espuma blanca clara y consistente. Presenta aroma a especias y sabor ligeramente ácido.","Ensaladas, cocina oriental y ceviche peruano.",,,,1.4,0.5,2,,0.4,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Originaria de Ámsterdam, su receta hecha únicamente con ingredientes naturales se mantiene intacta desde 1870, conservando la tradición de los maestros cerveceros holandeses.","Comidas especiadas o picosas, quesos grasos y pizza.",5,,0.6,2.1,0.7,0.9,1,1.2,,
4-6º,tulip,"Una lager elaborada de acuerdo al método holandés, cuyo cuerpo es ideal para compartir con todos tus amigos en tus barbacoas y planes con buen tiempo.","Comidas especiadas o picosas, quesos grasos y pizza.",4.8,,0.9,2.1,0.5,0.9,0.6,1,,
4-6º,tulip,"Una lager elaborada de acuerdo al método holandés, cuyo cuerpo es ideal para compartir con todos tus amigos en tus barbacoas y planes con buen tiempo.","Comidas especiadas o picosas, quesos grasos y pizza.",4.8,,0.9,2.1,0.5,0.9,0.6,1,,
4-6º,tulip,"Una lager elaborada de acuerdo al método holandés, cuyo cuerpo es ideal para compartir con todos tus amigos en tus barbacoas y planes con buen tiempo.","Comidas especiadas o picosas, quesos grasos y pizza.",4.8,,0.9,2.1,0.5,0.9,0.6,1,,
4-6º,tulip,Cerveza mexicana tipo Pilsner de sabor ligero y muy refrescante.,"Comida mexicana, pescados y ensaladas.",4.5,,0.7,1.8,0.4,1.4,,1.3,,
4-6º,tulip,Una cerveza con raíces alemanas.,"Comidas especiadas o picosas, quesos grasos y pizza.",6.5,,0.4,2.2,0.6,1.2,0.3,1,,
4-6º,tulip,Una cerveza con raíces alemanas.,"Comidas especiadas o picosas, quesos grasos y pizza.",6.5,,0.4,2.2,0.6,1.2,0.3,1,,
4-6º,tulip,Una cerveza con raíces alemanas.,"Comidas especiadas o picosas, quesos grasos y pizza.",6.5,,0.4,2.2,0.6,1.2,0.3,1,,
4-6º,tulip,Una cerveza con raíces alemanas.,"Comidas especiadas o picosas, quesos grasos y pizza.",6.5,,0.4,2.2,0.6,1.2,0.3,1,,
4-6º,tulip,Una cerveza con raíces alemanas.,"Comidas especiadas o picosas, quesos grasos y pizza.",6.5,,0.4,2.2,0.6,1.2,0.3,1,,
4-6º,tulip,Una cerveza con raíces alemanas.,"Comidas especiadas o picosas, quesos grasos y pizza.",6.5,,0.4,2.2,0.6,1.2,0.3,1,,
4-6º,tulip,Una cerveza con raíces alemanas.,"Comidas especiadas o picosas, quesos grasos y pizza.",6.5,,0.4,2.2,0.6,1.2,0.3,1,,
4-6º,tulip,Una cerveza con raíces alemanas.,"Comidas especiadas o picosas, quesos grasos y pizza.",6.5,,0.4,2.2,0.6,1.2,0.3,1,,
4-6º,tulip,Una cerveza con raíces alemanas.,"Comidas especiadas o picosas, quesos grasos y pizza.",6.5,,0.4,2.2,0.6,1.2,0.3,1,,
4-6º,tulip,Una cerveza con raíces alemanas.,"Comidas especiadas o picosas, quesos grasos y pizza.",6.5,,0.4,2.2,0.6,1.2,0.3,1,,
4-6º,pilsner,Su aroma frutal a manzana madura destaca sobre su sabor balanceado de dulce de malta y amargor suave. Su paso de boca es de una cerveza con cuerpo ligero y un final amargo refrescante ideal para calmar la sed.,Pescados a la plancha o marinados,4.8,,0.8,2.2,0.5,0.5,1,1.4,,
4-6º,pilsner,Su aroma frutal a manzana madura destaca sobre su sabor balanceado de dulce de malta y amargor suave. Su paso de boca es de una cerveza con cuerpo ligero y un final amargo refrescante ideal para calmar la sed.,Pescados a la plancha o marinados,4.8,,0.8,2.2,0.5,0.5,1,1.4,,
4-6º,pilsner,Su aroma frutal a manzana madura destaca sobre su sabor balanceado de dulce de malta y amargor suave. Su paso de boca es de una cerveza con cuerpo ligero y un final amargo refrescante ideal para calmar la sed.,Pescados a la plancha o marinados,4.8,,0.8,2.2,0.5,0.5,1,1.4,,
4-6º,pilsner,Su aroma frutal a manzana madura destaca sobre su sabor balanceado de dulce de malta y amargor suave. Su paso de boca es de una cerveza con cuerpo ligero y un final amargo refrescante ideal para calmar la sed.,Pescados a la plancha o marinados,4.8,,0.8,2.2,0.5,0.5,1,1.4,,
4-6º,pilsner,Su aroma frutal a manzana madura destaca sobre su sabor balanceado de dulce de malta y amargor suave. Su paso de boca es de una cerveza con cuerpo ligero y un final amargo refrescante ideal para calmar la sed.,Pescados a la plancha o marinados,4.8,,0.8,2.2,0.5,0.5,1,1.4,,
4-6º,pilsner,Su aroma frutal a manzana madura destaca sobre su sabor balanceado de dulce de malta y amargor suave. Su paso de boca es de una cerveza con cuerpo ligero y un final amargo refrescante ideal para calmar la sed.,Pescados a la plancha o marinados,4.8,,0.8,2.2,0.5,0.5,1,1.4,,
4-6º,pilsner,Su aroma frutal a manzana madura destaca sobre su sabor balanceado de dulce de malta y amargor suave. Su paso de boca es de una cerveza con cuerpo ligero y un final amargo refrescante ideal para calmar la sed.,Pescados a la plancha o marinados,4.8,,0.8,2.2,0.5,0.5,1,1.4,,
4-6º,pilsner,Su aroma frutal a manzana madura destaca sobre su sabor balanceado de dulce de malta y amargor suave. Su paso de boca es de una cerveza con cuerpo ligero y un final amargo refrescante ideal para calmar la sed.,Pescados a la plancha o marinados,4.8,,0.8,2.2,0.5,0.5,1,1.4,,
4-6º,pilsner,Su aroma frutal a manzana madura destaca sobre su sabor balanceado de dulce de malta y amargor suave. Su paso de boca es de una cerveza con cuerpo ligero y un final amargo refrescante ideal para calmar la sed.,Pescados a la plancha o marinados,4.8,,0.8,2.2,0.5,0.5,1,1.4,,
4-6º,pilsner,Su aroma frutal a manzana madura destaca sobre su sabor balanceado de dulce de malta y amargor suave. Su paso de boca es de una cerveza con cuerpo ligero y un final amargo refrescante ideal para calmar la sed.,Pescados a la plancha o marinados,4.8,,0.8,2.2,0.5,0.5,1,1.4,,
